"","subject","rt","Happy","Calm","Sad","AngryStressful","Familiar","title","Condition","Track_ID"
"3378",209,12124,5,1,5,7,1,"owlAPussyCat","Lyrics",2
"3379",209,13721,2,9,8,1,1,"everyTimeWeSayGoodbye","Melody",23
"3380",209,11945,9,9,1,1,1,"silentMoon","Lyrics",10
"3381",209,14674,1,6,9,7,1,"bambi","Lyrics",8
"3382",209,14241,7,7,2,1,2,"dancinInTheMoonlightC","Melody",19
"3383",209,23576,1,8,9,6,2,"goognightMoon","Melody",25
"3384",209,12552,1,7,9,2,2,"willowSong","Lyrics",6
"3385",209,13365,2,6,7,2,2,"onMusic","Melody",17
"3386",209,12163,1,1,5,9,1,"toThisWeveCome","Melody",29
"3387",209,13959,2,6,8,2,1,"theCrucifixion","Melody",21
"3388",209,18727,7,2,1,5,8,"thatsAll","Lyrics",15
"3389",209,16739,9,9,1,1,2,"dream","Melody",27
"3390",209,12184,5,2,2,5,8,"thatsAll","Melody",31
"3391",209,13200,1,5,5,9,2,"noMoreMissNice","Lyrics",16
"3392",209,11260,9,5,1,1,2,"takeYouAb","Lyrics",4
"3393",210,46137,5,8,5,1,1,"willowSong","Lyrics",6
"3394",210,31358,4,4,1,6,1,"owlAPussyCat","Lyrics",2
"3395",210,20714,3,3,5,6,1,"theCage","Lyrics",14
"3396",210,28850,5,4,5,4,1,"dancinInTheMoonlightC","Melody",19
"3397",210,21783,4,1,5,7,1,"toThisWeveCome","Melody",29
"3398",210,20147,2,5,8,2,1,"goognightMoon","Melody",25
"3399",210,21348,8,4,1,2,2,"takeYouAb","Lyrics",4
"3400",210,27673,1,6,7,1,8,"theCrucifixion","Melody",21
"3401",210,21549,4,7,5,2,3,"everyTimeWeSayGoodbye","Melody",23
"3402",210,25349,5,4,6,6,3,"bambi","Lyrics",8
"3403",210,21123,1,5,9,2,1,"onMusic","Melody",17
"3404",210,30700,2,2,8,7,3,"dream","Melody",27
"3405",210,17925,1,2,3,8,1,"thatsAll","Lyrics",15
"3406",210,18775,1,1,3,9,7,"thatsAll","Melody",31
"3407",210,19944,6,9,4,1,9,"silentMoon","Lyrics",10
"3408",210,21363,6,8,2,1,2,"iWishYouLove","Lyrics",12
"3409",210,12241,1,1,2,9,3,"noMoreMissNice","Lyrics",16
"3410",210,22716,3,2,5,6,1,"theCage","Melody",30
"3411",210,22667,1,5,8,2,5,"everyTimeWeSayGoodbye","Lyrics",7
"3412",210,19747,5,9,4,2,4,"willowSong","Melody",22
"3413",210,20693,2,1,5,9,5,"toThisWeveCome","Lyrics",13
"3414",210,21933,6,1,4,6,3,"takeYouAb","Melody",20
"3415",210,18615,1,9,8,1,9,"goognightMoon","Lyrics",9
"3416",210,15064,2,7,7,1,5,"onMusic","Lyrics",1
"3417",210,25874,4,7,6,1,6,"dream","Lyrics",11
"3418",210,13755,3,7,5,1,5,"iWishYouLove","Melody",28
"3419",210,21159,1,6,9,1,9,"theCrucifixion","Lyrics",5
"3420",210,18799,1,1,1,5,1,"owlAPussyCat","Melody",18
"3421",210,20486,5,1,1,7,7,"noMoreMissNice","Melody",32
"3422",210,14232,5,9,7,2,9,"silentMoon","Melody",26
"3423",210,17235,8,3,5,1,7,"bambi","Melody",24
"3424",210,18383,5,4,2,1,2,"dancinInTheMoonlightC","Lyrics",3
"3425",211,28208,5,9,8,3,3,"theCrucifixion","Lyrics",5
"3426",211,20176,1,1,6,9,1,"toThisWeveCome","Lyrics",13
"3427",211,18611,5,8,1,1,3,"goognightMoon","Lyrics",9
"3428",211,18379,9,9,1,1,4,"bambi","Melody",24
"3429",211,10616,8,9,1,1,3,"iWishYouLove","Melody",28
"3430",211,13701,9,9,1,1,3,"dancinInTheMoonlightC","Lyrics",3
"3431",211,10304,9,9,1,1,2,"onMusic","Lyrics",1
"3432",211,14067,9,9,1,1,4,"takeYouAb","Melody",20
"3433",211,16645,9,9,1,1,3,"noMoreMissNice","Melody",32
"3434",211,21976,1,1,8,9,1,"owlAPussyCat","Melody",18
"3435",211,14455,5,6,6,5,1,"willowSong","Melody",22
"3436",211,12102,6,9,6,1,3,"everyTimeWeSayGoodbye","Lyrics",7
"3437",211,13851,5,9,7,1,1,"silentMoon","Melody",26
"3438",211,12188,7,9,4,1,1,"theCage","Melody",30
"3439",211,12367,6,9,6,1,3,"dream","Lyrics",11
"3440",211,15568,8,9,6,1,3,"noMoreMissNice","Lyrics",16
"3441",211,8387,9,9,1,1,3,"thatsAll","Melody",31
"3442",211,15413,5,9,6,1,3,"silentMoon","Lyrics",10
"3443",211,16111,9,9,1,1,2,"takeYouAb","Lyrics",4
"3444",211,18181,6,9,7,1,2,"iWishYouLove","Lyrics",12
"3445",211,20472,6,7,6,1,2,"willowSong","Lyrics",6
"3446",211,9059,9,6,1,1,2,"thatsAll","Lyrics",15
"3447",211,11653,7,9,6,1,1,"theCage","Lyrics",14
"3448",211,20033,5,4,5,2,1,"owlAPussyCat","Lyrics",2
"3449",211,18445,6,9,6,1,2,"onMusic","Melody",17
"3450",211,18840,6,5,5,4,1,"toThisWeveCome","Melody",29
"3451",211,11106,8,9,5,1,2,"bambi","Lyrics",8
"3452",211,13154,8,9,7,1,3,"everyTimeWeSayGoodbye","Melody",23
"3453",211,12788,6,7,6,1,2,"dream","Melody",27
"3454",211,8135,9,9,6,1,3,"goognightMoon","Melody",25
"3455",211,21907,3,9,8,2,2,"theCrucifixion","Melody",21
"3456",211,9492,9,9,6,1,4,"dancinInTheMoonlightC","Melody",19
"3457",212,32549,7,6,3,1,7,"takeYouAb","Melody",20
"3458",212,19826,5,9,8,1,9,"goognightMoon","Lyrics",9
"3459",212,16744,8,7,5,1,1,"dream","Lyrics",11
"3460",212,17775,2,8,6,1,7,"iWishYouLove","Melody",28
"3461",212,23070,9,2,2,2,3,"noMoreMissNice","Melody",32
"3462",212,22327,5,6,6,1,1,"willowSong","Melody",22
"3463",212,50691,2,1,1,8,1,"theCage","Melody",30
"3464",212,17194,1,1,6,9,1,"toThisWeveCome","Lyrics",13
"3465",212,13985,1,7,9,1,1,"theCrucifixion","Lyrics",5
"3466",212,18919,5,6,9,1,1,"silentMoon","Melody",26
"3467",212,20343,8,5,5,1,7,"bambi","Melody",24
"3468",212,21162,9,9,1,1,9,"dancinInTheMoonlightC","Lyrics",3
"3469",212,16764,1,1,1,9,1,"owlAPussyCat","Melody",18
"3470",212,14858,1,8,9,1,3,"everyTimeWeSayGoodbye","Lyrics",7
"3471",212,22915,6,7,6,1,7,"onMusic","Lyrics",1
"3472",212,19674,6,6,4,1,8,"dream","Melody",27
"3473",212,15407,1,8,8,1,9,"goognightMoon","Melody",25
"3474",212,19150,9,7,1,1,9,"dancinInTheMoonlightC","Melody",19
"3475",212,17906,1,1,1,9,1,"toThisWeveCome","Melody",29
"3476",212,19323,5,8,7,1,1,"silentMoon","Lyrics",10
"3477",212,16299,1,8,8,1,1,"theCrucifixion","Melody",21
"3478",212,18691,6,6,5,1,3,"onMusic","Melody",17
"3479",212,18149,7,6,2,1,9,"thatsAll","Melody",31
"3480",212,24577,8,5,4,1,1,"takeYouAb","Lyrics",4
"3481",212,18390,3,8,8,1,3,"iWishYouLove","Lyrics",12
"3482",212,19047,6,6,2,1,3,"bambi","Lyrics",8
"3483",212,35298,6,2,3,5,9,"thatsAll","Lyrics",15
"3484",212,27570,2,8,2,1,1,"everyTimeWeSayGoodbye","Melody",23
"3485",212,21937,5,6,8,1,1,"willowSong","Lyrics",6
"3486",212,16950,1,1,1,9,1,"theCage","Lyrics",14
"3487",212,26236,7,1,1,7,3,"noMoreMissNice","Lyrics",16
"3488",212,25649,1,1,2,9,1,"owlAPussyCat","Lyrics",2
"3489",213,26613,4,4,6,2,6,"dream","Melody",27
"3490",213,14992,8,4,3,2,8,"dancinInTheMoonlightC","Melody",19
"3491",213,16364,4,3,6,4,1,"onMusic","Melody",17
"3492",213,12020,8,4,3,2,1,"takeYouAb","Lyrics",4
"3493",213,15594,7,3,6,4,2,"thatsAll","Melody",31
"3494",213,13921,4,2,3,6,1,"noMoreMissNice","Lyrics",16
"3495",213,12120,3,8,6,1,2,"iWishYouLove","Lyrics",12
"3496",213,10596,2,2,4,7,1,"thatsAll","Lyrics",15
"3497",213,13229,2,1,2,9,1,"toThisWeveCome","Melody",29
"3498",213,10222,1,3,8,1,1,"everyTimeWeSayGoodbye","Melody",23
"3499",213,20032,1,6,7,2,4,"theCrucifixion","Melody",21
"3500",213,11922,1,1,6,8,1,"theCage","Lyrics",14
"3501",213,13043,3,6,7,2,2,"willowSong","Lyrics",6
"3502",213,11652,6,8,4,2,1,"silentMoon","Lyrics",10
"3503",213,13092,3,3,6,7,1,"bambi","Lyrics",8
"3504",213,11275,2,6,7,6,1,"goognightMoon","Melody",25
"3505",213,11855,4,4,4,6,1,"owlAPussyCat","Lyrics",2
"3506",213,13562,2,6,7,3,1,"everyTimeWeSayGoodbye","Lyrics",7
"3507",213,14697,3,9,7,2,8,"goognightMoon","Lyrics",9
"3508",213,14629,2,1,5,7,1,"owlAPussyCat","Melody",18
"3509",213,13217,6,8,4,1,1,"silentMoon","Melody",26
"3510",213,12421,7,7,2,1,1,"onMusic","Lyrics",1
"3511",213,12050,8,7,4,1,9,"dancinInTheMoonlightC","Lyrics",3
"3512",213,16716,1,3,9,3,1,"theCrucifixion","Lyrics",5
"3513",213,13158,6,4,6,3,1,"willowSong","Melody",22
"3514",213,13903,6,4,6,4,1,"bambi","Melody",24
"3515",213,13358,1,1,6,9,1,"toThisWeveCome","Lyrics",13
"3516",213,11710,2,6,8,1,1,"iWishYouLove","Melody",28
"3517",213,14226,6,8,6,1,4,"dream","Lyrics",11
"3518",213,22830,7,2,4,3,1,"takeYouAb","Melody",20
"3519",213,17028,1,3,6,9,1,"theCage","Melody",30
"3520",213,15711,6,3,5,6,3,"noMoreMissNice","Melody",32
"3521",214,35943,5,8,1,1,5,"silentMoon","Lyrics",10
"3522",214,14455,1,1,1,7,1,"toThisWeveCome","Melody",29
"3523",214,22246,3,9,1,1,2,"theCrucifixion","Melody",21
"3524",214,15343,7,6,1,1,5,"dancinInTheMoonlightC","Melody",19
"3525",214,10916,1,1,1,5,1,"theCage","Lyrics",14
"3526",214,15372,3,1,1,1,1,"willowSong","Lyrics",6
"3527",214,11212,5,9,1,1,1,"onMusic","Melody",17
"3528",214,14217,9,1,1,1,3,"takeYouAb","Lyrics",4
"3529",214,11269,1,1,1,5,1,"owlAPussyCat","Lyrics",2
"3530",214,41944,7,5,5,5,5,"noMoreMissNice","Lyrics",16
"3531",214,11836,7,8,1,1,7,"dream","Melody",27
"3532",214,19268,9,5,1,1,8,"thatsAll","Melody",31
"3533",214,10582,9,5,1,1,7,"thatsAll","Lyrics",15
"3534",214,12720,5,9,1,1,7,"iWishYouLove","Lyrics",12
"3535",214,11055,9,5,1,1,7,"bambi","Lyrics",8
"3536",214,12446,5,6,1,1,1,"goognightMoon","Melody",25
"3537",214,9856,5,5,1,1,5,"everyTimeWeSayGoodbye","Melody",23
"3538",214,12523,5,9,3,1,5,"everyTimeWeSayGoodbye","Lyrics",7
"3539",214,12641,1,1,1,8,1,"toThisWeveCome","Lyrics",13
"3540",214,41963,5,5,5,5,5,"theCrucifixion","Lyrics",5
"3541",214,19481,5,8,5,1,5,"iWishYouLove","Melody",28
"3542",214,13680,5,5,1,5,5,"onMusic","Lyrics",1
"3543",214,43345,5,5,1,1,7,"noMoreMissNice","Melody",32
"3544",214,26166,7,6,1,1,6,"dream","Lyrics",11
"3545",214,26041,4,7,1,1,5,"willowSong","Melody",22
"3546",214,16442,8,5,1,1,5,"bambi","Melody",24
"3547",214,14891,5,9,2,1,9,"silentMoon","Melody",26
"3548",214,14621,7,5,1,1,8,"dancinInTheMoonlightC","Lyrics",3
"3549",214,29852,5,5,5,5,5,"theCage","Melody",30
"3550",214,7074,5,5,5,5,5,"owlAPussyCat","Melody",18
"3551",214,13764,5,5,5,5,5,"goognightMoon","Lyrics",9
"3552",214,31134,8,5,1,1,7,"takeYouAb","Melody",20
"3553",215,32622,6,2,2,5,1,"owlAPussyCat","Lyrics",2
"3554",215,22641,5,4,6,2,1,"thatsAll","Melody",31
"3555",215,18546,2,2,9,3,1,"bambi","Lyrics",8
"3556",215,14952,1,4,9,3,1,"willowSong","Lyrics",6
"3557",215,15081,1,1,7,8,1,"theCage","Lyrics",14
"3558",215,23109,7,7,4,5,1,"silentMoon","Lyrics",10
"3559",215,14700,4,7,6,1,1,"onMusic","Melody",17
"3560",215,22781,1,2,7,6,1,"theCrucifixion","Melody",21
"3561",215,13917,1,1,2,9,1,"toThisWeveCome","Melody",29
"3562",215,18933,4,2,7,3,3,"thatsAll","Lyrics",15
"3563",215,13430,1,4,8,6,1,"goognightMoon","Melody",25
"3564",215,13782,2,7,9,2,1,"everyTimeWeSayGoodbye","Melody",23
"3565",215,13049,1,4,8,3,1,"dancinInTheMoonlightC","Melody",19
"3566",215,12340,1,7,9,2,1,"iWishYouLove","Lyrics",12
"3567",215,14185,1,1,8,6,1,"noMoreMissNice","Lyrics",16
"3568",215,11436,1,7,8,2,1,"dream","Melody",27
"3569",215,17158,6,2,6,3,1,"takeYouAb","Lyrics",4
"3570",215,29183,3,7,8,2,7,"silentMoon","Melody",26
"3571",215,14678,2,8,6,1,1,"goognightMoon","Lyrics",9
"3572",215,17470,2,2,6,6,3,"noMoreMissNice","Melody",32
"3573",215,13767,4,3,6,6,3,"takeYouAb","Melody",20
"3574",215,18771,2,6,8,4,3,"dancinInTheMoonlightC","Lyrics",3
"3575",215,15913,5,6,7,1,1,"willowSong","Melody",22
"3576",215,18321,1,1,3,8,2,"owlAPussyCat","Melody",18
"3577",215,16018,3,4,7,4,2,"bambi","Melody",24
"3578",215,16084,2,2,7,8,2,"theCage","Melody",30
"3579",215,15630,4,6,7,2,1,"dream","Lyrics",11
"3580",215,11782,1,1,8,9,1,"toThisWeveCome","Lyrics",13
"3581",215,11265,3,7,7,1,3,"iWishYouLove","Melody",28
"3582",215,14637,1,4,8,7,1,"theCrucifixion","Lyrics",5
"3583",215,13152,1,6,8,3,1,"everyTimeWeSayGoodbye","Lyrics",7
"3584",215,14960,7,7,3,1,1,"onMusic","Lyrics",1
"3585",216,47674,9,9,1,1,5,"willowSong","Melody",22
"3586",216,35331,2,2,8,8,8,"noMoreMissNice","Melody",32
"3587",216,22723,7,4,6,6,7,"takeYouAb","Melody",20
"3588",216,20920,5,6,4,4,7,"everyTimeWeSayGoodbye","Lyrics",7
"3589",216,24773,7,7,5,5,3,"goognightMoon","Lyrics",9
"3590",216,11378,7,6,5,5,7,"dancinInTheMoonlightC","Lyrics",3
"3591",216,17449,1,1,9,7,1,"theCrucifixion","Lyrics",5
"3592",216,10924,7,7,5,5,3,"silentMoon","Melody",26
"3593",216,18924,1,1,7,9,1,"toThisWeveCome","Lyrics",13
"3594",216,19513,6,9,4,5,8,"iWishYouLove","Melody",28
"3595",216,13243,9,9,5,5,7,"dream","Lyrics",11
"3596",216,16752,4,4,6,7,7,"theCage","Melody",30
"3597",216,16735,7,6,4,4,8,"bambi","Melody",24
"3598",216,9630,7,7,4,4,7,"onMusic","Lyrics",1
"3599",216,16075,1,1,8,8,1,"owlAPussyCat","Melody",18
"3600",216,14214,7,7,5,5,6,"dream","Melody",27
"3601",216,12152,3,3,8,8,1,"theCage","Lyrics",14
"3602",216,11046,4,4,6,7,3,"thatsAll","Lyrics",15
"3603",216,10130,6,6,6,6,8,"bambi","Lyrics",8
"3604",216,32865,5,5,6,6,3,"willowSong","Lyrics",6
"3605",216,19830,6,6,5,5,5,"silentMoon","Lyrics",10
"3606",216,13780,6,6,6,6,9,"dancinInTheMoonlightC","Melody",19
"3607",216,12527,8,8,7,6,9,"iWishYouLove","Lyrics",12
"3608",216,17156,5,4,6,6,6,"thatsAll","Melody",31
"3609",216,13955,3,3,7,8,9,"noMoreMissNice","Lyrics",16
"3610",216,10001,5,6,3,4,8,"everyTimeWeSayGoodbye","Melody",23
"3611",216,25518,9,1,6,6,1,"owlAPussyCat","Lyrics",2
"3612",216,12140,3,1,6,9,1,"toThisWeveCome","Melody",29
"3613",216,26222,3,3,6,6,1,"onMusic","Melody",17
"3614",216,13661,6,3,7,7,5,"takeYouAb","Lyrics",4
"3615",216,19739,3,3,8,7,6,"theCrucifixion","Melody",21
"3616",216,11000,7,6,6,7,9,"goognightMoon","Melody",25
"3617",217,32771,5,7,4,5,3,"theCrucifixion","Melody",21
"3618",217,22512,3,3,5,7,2,"owlAPussyCat","Lyrics",2
"3619",217,28361,5,8,1,1,4,"goognightMoon","Melody",25
"3620",217,16654,8,8,1,1,7,"noMoreMissNice","Lyrics",16
"3621",217,47995,7,7,1,1,3,"bambi","Lyrics",8
"3622",217,31499,5,5,7,7,9,"theCage","Lyrics",14
"3623",217,15851,7,9,1,1,2,"silentMoon","Lyrics",10
"3624",217,22846,4,7,7,1,1,"everyTimeWeSayGoodbye","Melody",23
"3625",217,18334,1,6,5,7,3,"toThisWeveCome","Melody",29
"3626",217,17699,7,8,1,1,3,"willowSong","Lyrics",6
"3627",217,13388,9,9,1,1,7,"dream","Melody",27
"3628",217,9196,6,9,1,1,3,"iWishYouLove","Lyrics",12
"3629",217,10758,8,8,1,1,3,"dancinInTheMoonlightC","Melody",19
"3630",217,15620,9,9,1,1,9,"thatsAll","Lyrics",15
"3631",217,11834,9,8,1,1,6,"takeYouAb","Lyrics",4
"3632",217,13278,5,5,6,5,1,"onMusic","Melody",17
"3633",217,10534,9,9,1,1,9,"thatsAll","Melody",31
"3634",217,13876,3,6,7,6,3,"theCrucifixion","Lyrics",5
"3635",217,9933,5,5,5,5,1,"owlAPussyCat","Melody",18
"3636",217,17788,4,2,4,7,2,"toThisWeveCome","Lyrics",13
"3637",217,11146,8,8,1,1,6,"takeYouAb","Melody",20
"3638",217,13381,7,7,1,1,3,"bambi","Melody",24
"3639",217,17608,6,9,6,1,3,"everyTimeWeSayGoodbye","Lyrics",7
"3640",217,12359,5,9,1,1,9,"goognightMoon","Lyrics",9
"3641",217,23233,9,9,6,1,7,"noMoreMissNice","Melody",32
"3642",217,16725,4,8,6,1,7,"silentMoon","Melody",26
"3643",217,30488,7,8,4,1,7,"dancinInTheMoonlightC","Lyrics",3
"3644",217,13611,4,7,4,1,5,"dream","Lyrics",11
"3645",217,11519,5,9,1,1,2,"onMusic","Lyrics",1
"3646",217,14379,3,7,2,1,1,"willowSong","Melody",22
"3647",217,24900,1,6,7,6,9,"theCage","Melody",30
"3648",217,18665,6,9,1,1,3,"iWishYouLove","Melody",28
"3649",218,40512,4,3,7,7,1,"owlAPussyCat","Melody",18
"3650",218,16310,8,9,1,1,7,"dancinInTheMoonlightC","Lyrics",3
"3651",218,22379,8,9,3,1,9,"onMusic","Lyrics",1
"3652",218,15169,9,7,1,1,3,"bambi","Melody",24
"3653",218,16289,8,7,2,1,3,"takeYouAb","Melody",20
"3654",218,31400,6,8,8,1,8,"theCage","Melody",30
"3655",218,15618,1,1,7,9,8,"toThisWeveCome","Lyrics",13
"3656",218,13355,7,9,6,1,9,"willowSong","Melody",22
"3657",218,10631,3,9,7,1,9,"goognightMoon","Lyrics",9
"3658",218,12958,6,9,6,1,7,"iWishYouLove","Melody",28
"3659",218,13894,8,2,6,1,7,"noMoreMissNice","Melody",32
"3660",218,26943,1,4,9,4,1,"theCrucifixion","Lyrics",5
"3661",218,14473,1,3,9,1,9,"everyTimeWeSayGoodbye","Lyrics",7
"3662",218,12236,9,9,6,1,9,"dream","Lyrics",11
"3663",218,20383,4,9,4,1,9,"silentMoon","Melody",26
"3664",218,25018,8,1,6,3,1,"thatsAll","Lyrics",15
"3665",218,24328,1,6,9,1,1,"theCrucifixion","Melody",21
"3666",218,21230,1,7,8,1,9,"willowSong","Lyrics",6
"3667",218,14530,1,1,1,9,3,"noMoreMissNice","Lyrics",16
"3668",218,12331,9,6,1,1,1,"takeYouAb","Lyrics",4
"3669",218,25333,6,2,6,1,1,"dancinInTheMoonlightC","Melody",19
"3670",218,14008,1,4,9,1,1,"bambi","Lyrics",8
"3671",218,14610,6,9,4,1,1,"owlAPussyCat","Lyrics",2
"3672",218,16186,1,1,7,9,4,"toThisWeveCome","Melody",29
"3673",218,19116,3,9,4,1,9,"silentMoon","Lyrics",10
"3674",218,13297,7,1,1,1,1,"thatsAll","Melody",31
"3675",218,12229,9,9,4,1,9,"dream","Melody",27
"3676",218,15754,1,1,9,6,8,"theCage","Lyrics",14
"3677",218,13947,8,9,2,1,9,"onMusic","Melody",17
"3678",218,13101,6,9,6,1,9,"goognightMoon","Melody",25
"3679",218,12366,2,6,9,1,9,"everyTimeWeSayGoodbye","Melody",23
"3680",218,14556,6,9,4,1,3,"iWishYouLove","Lyrics",12
"3681",219,22052,6,6,1,1,1,"onMusic","Lyrics",1
"3682",219,17064,8,3,1,1,9,"bambi","Melody",24
"3683",219,22305,5,7,6,1,1,"willowSong","Melody",22
"3684",219,32881,4,2,2,7,2,"theCage","Melody",30
"3685",219,8398,1,1,8,8,1,"toThisWeveCome","Lyrics",13
"3686",219,18722,1,5,8,1,1,"silentMoon","Melody",26
"3687",219,14205,1,5,8,1,1,"everyTimeWeSayGoodbye","Lyrics",7
"3688",219,25456,7,4,2,1,5,"dancinInTheMoonlightC","Lyrics",3
"3689",219,17332,3,5,8,1,3,"dream","Lyrics",11
"3690",219,17138,1,3,7,8,1,"theCrucifixion","Lyrics",5
"3691",219,14399,1,7,9,1,3,"iWishYouLove","Melody",28
"3692",219,14620,3,9,5,1,7,"goognightMoon","Lyrics",9
"3693",219,15747,2,2,4,9,6,"noMoreMissNice","Melody",32
"3694",219,11438,6,1,1,6,3,"takeYouAb","Melody",20
"3695",219,11862,2,2,3,8,1,"owlAPussyCat","Melody",18
"3696",219,12578,6,4,7,1,3,"dream","Melody",27
"3697",219,13678,2,4,7,1,1,"willowSong","Lyrics",6
"3698",219,10935,1,5,9,2,2,"goognightMoon","Melody",25
"3699",219,12032,1,1,2,9,1,"theCage","Lyrics",14
"3700",219,14337,3,7,6,1,3,"everyTimeWeSayGoodbye","Melody",23
"3701",219,22700,6,1,5,7,1,"thatsAll","Lyrics",15
"3702",219,9672,1,1,1,7,1,"noMoreMissNice","Lyrics",16
"3703",219,11055,7,1,1,1,1,"takeYouAb","Lyrics",4
"3704",219,12616,4,8,3,1,1,"silentMoon","Lyrics",10
"3705",219,11043,1,5,7,1,1,"iWishYouLove","Lyrics",12
"3706",219,11589,6,4,7,5,9,"bambi","Lyrics",8
"3707",219,12094,5,2,6,7,3,"thatsAll","Melody",31
"3708",219,13888,7,1,6,6,3,"dancinInTheMoonlightC","Melody",19
"3709",219,9735,1,1,3,7,1,"owlAPussyCat","Lyrics",2
"3710",219,12117,1,3,8,2,2,"theCrucifixion","Melody",21
"3711",219,8449,1,1,6,9,1,"toThisWeveCome","Melody",29
"3712",219,10856,1,3,9,6,2,"onMusic","Melody",17
"3713",220,28566,1,1,6,9,1,"toThisWeveCome","Lyrics",13
"3714",220,24130,5,6,8,1,1,"iWishYouLove","Melody",28
"3715",220,33307,7,6,2,1,1,"dancinInTheMoonlightC","Lyrics",3
"3716",220,48731,6,6,4,1,1,"onMusic","Lyrics",1
"3717",220,31814,6,7,2,1,1,"bambi","Melody",24
"3718",220,31716,1,1,6,7,1,"owlAPussyCat","Melody",18
"3719",220,20141,7,3,2,1,1,"takeYouAb","Melody",20
"3720",220,22210,1,6,8,1,1,"silentMoon","Melody",26
"3721",220,20405,1,5,6,7,1,"theCage","Melody",30
"3722",220,29655,7,4,2,1,1,"noMoreMissNice","Melody",32
"3723",220,26362,1,7,6,1,1,"goognightMoon","Lyrics",9
"3724",220,13243,1,6,9,1,1,"everyTimeWeSayGoodbye","Lyrics",7
"3725",220,33250,1,3,6,6,1,"theCrucifixion","Lyrics",5
"3726",220,20251,1,3,7,1,1,"willowSong","Melody",22
"3727",220,17130,6,4,5,1,1,"dream","Lyrics",11
"3728",220,21936,4,4,7,1,1,"iWishYouLove","Lyrics",12
"3729",220,17885,3,4,6,1,1,"dream","Melody",27
"3730",220,21663,1,1,4,8,1,"theCage","Lyrics",14
"3731",220,19691,2,6,7,1,1,"goognightMoon","Melody",25
"3732",220,34230,6,1,2,1,1,"thatsAll","Lyrics",15
"3733",220,15937,1,1,1,7,1,"owlAPussyCat","Lyrics",2
"3734",220,19651,2,1,6,8,1,"toThisWeveCome","Melody",29
"3735",220,46138,7,1,3,1,1,"thatsAll","Melody",31
"3736",220,17448,1,3,7,1,1,"willowSong","Lyrics",6
"3737",220,39396,7,3,1,1,1,"takeYouAb","Lyrics",4
"3738",220,27273,7,1,3,2,1,"noMoreMissNice","Lyrics",16
"3739",220,15810,1,5,6,6,1,"theCrucifixion","Melody",21
"3740",220,18084,2,4,7,1,1,"onMusic","Melody",17
"3741",220,16819,3,2,6,1,1,"silentMoon","Lyrics",10
"3742",220,18027,7,3,6,2,1,"bambi","Lyrics",8
"3743",220,16372,1,7,9,1,1,"everyTimeWeSayGoodbye","Melody",23
"3744",220,15320,7,2,1,1,1,"dancinInTheMoonlightC","Melody",19
"3745",221,31064,4,8,6,1,1,"onMusic","Lyrics",1
"3746",221,15516,3,6,6,6,1,"owlAPussyCat","Melody",18
"3747",221,16690,6,3,5,6,6,"noMoreMissNice","Melody",32
"3748",221,16368,7,6,3,2,4,"willowSong","Melody",22
"3749",221,10742,7,8,2,2,6,"bambi","Melody",24
"3750",221,13979,8,9,2,1,9,"goognightMoon","Lyrics",9
"3751",221,10295,1,1,8,9,6,"toThisWeveCome","Lyrics",13
"3752",221,15609,7,7,2,1,3,"silentMoon","Melody",26
"3753",221,16840,4,7,6,4,1,"theCage","Melody",30
"3754",221,14160,8,6,5,2,2,"dream","Lyrics",11
"3755",221,12696,7,6,3,3,2,"takeYouAb","Melody",20
"3756",221,15551,4,8,6,4,3,"iWishYouLove","Melody",28
"3757",221,16284,2,7,8,5,1,"theCrucifixion","Lyrics",5
"3758",221,10823,6,6,4,2,2,"dancinInTheMoonlightC","Lyrics",3
"3759",221,12422,4,7,6,2,2,"everyTimeWeSayGoodbye","Lyrics",7
"3760",221,14825,6,9,4,1,9,"goognightMoon","Melody",25
"3761",221,20468,4,4,5,6,5,"owlAPussyCat","Lyrics",2
"3762",221,21156,5,3,4,6,7,"thatsAll","Melody",31
"3763",221,12308,6,7,4,2,1,"silentMoon","Lyrics",10
"3764",221,12718,3,2,6,7,2,"noMoreMissNice","Lyrics",16
"3765",221,19592,4,7,4,2,1,"everyTimeWeSayGoodbye","Melody",23
"3766",221,22653,2,1,6,7,5,"toThisWeveCome","Melody",29
"3767",221,25151,3,3,3,6,3,"theCage","Lyrics",14
"3768",221,21356,5,7,6,3,3,"onMusic","Melody",17
"3769",221,22208,5,7,6,3,2,"dream","Melody",27
"3770",221,8795,5,7,6,1,3,"theCrucifixion","Melody",21
"3771",221,14578,4,3,6,5,7,"thatsAll","Lyrics",15
"3772",221,11645,6,8,4,2,2,"iWishYouLove","Lyrics",12
"3773",221,17248,6,6,5,4,3,"dancinInTheMoonlightC","Melody",19
"3774",221,16176,7,4,3,4,3,"bambi","Lyrics",8
"3775",221,21649,6,7,4,2,1,"willowSong","Lyrics",6
"3776",221,13275,7,3,3,4,1,"takeYouAb","Lyrics",4
"3777",222,44686,4,7,6,1,1,"iWishYouLove","Melody",28
"3778",222,31930,4,2,2,6,1,"owlAPussyCat","Melody",18
"3779",222,30820,7,6,5,2,3,"dancinInTheMoonlightC","Lyrics",3
"3780",222,20879,6,6,4,1,2,"willowSong","Melody",22
"3781",222,31282,4,7,6,2,1,"silentMoon","Melody",26
"3782",222,51930,2,3,6,7,2,"theCage","Melody",30
"3783",222,26408,2,7,9,2,3,"theCrucifixion","Lyrics",5
